""	"SYM"	"MKCapRate.real"	"acumul.real"	"ClaseMKCap.real"
"1621"	"UNIT"	0	1	"BC"
"1622"	"UNO"	0	1	"BC"
"1623"	"UR"	0	1	"BC"
"1624"	"UTH"	0	1	"BC"
"1625"	"UTIL"	0	1	"BC"
"1626"	"VAL"	0	1	"BC"
"1627"	"VAPOR"	0	1	"BC"
"1628"	"VDO"	0	1	"BC"
"1629"	"VEC2"	0	1	"BC"
"1630"	"VEG"	0	1	"BC"
"1631"	"VERSA"	0	1	"BC"
"1632"	"VIA"	0	1	"BC"
"1633"	"VIDZ"	0	1	"BC"
"1634"	"VIOR"	0	1	"BC"
"1635"	"VIRAL"	0	1	"BC"
"1636"	"VMC"	0	1	"BC"
"1637"	"VOOT"	0	1	"BC"
"1638"	"VOYA"	0	1	"BC"
"1639"	"VPRC"	0	1	"BC"
"1640"	"VRC"	0	1	"BC"
"1641"	"VRP*"	0	1	"BC"
"1642"	"VTA"	0	1	"BC"
"1643"	"VTL"	0	1	"BC"
"1644"	"VTN"	0	1	"BC"
"1645"	"VTX"	0	1	"BC"
"1646"	"VTY"	0	1	"BC"
"1647"	"WAND"	0	1	"BC"
"1648"	"WASH"	0	1	"BC"
"1649"	"WAY"	0	1	"BC"
"1650"	"WEALTH"	0	1	"BC"
"1651"	"WHO"	0	1	"BC"
"1652"	"WINE"	0	1	"BC"
"1653"	"WINK"	0	1	"BC"
"1654"	"WISC"	0	1	"BC"
"1655"	"WMC"	0	1	"BC"
"1656"	"WOLF"	0	1	"BC"
"1657"	"WOP"	0	1	"BC"
"1658"	"WRC*"	0	1	"BC"
"1659"	"WRT"	0	1	"BC"
"1660"	"WSX"	0	1	"BC"
"1661"	"X2"	0	1	"BC"
"1662"	"XAI"	0	1	"BC"
"1663"	"XAU"	0	1	"BC"
"1664"	"XBOT"	0	1	"BC"
"1665"	"XBP"	0	1	"BC"
"1666"	"XBS"	0	1	"BC"
"1667"	"XBTS"	0	1	"BC"
"1668"	"XBY"	0	1	"BC"
"1669"	"XCE"	0	1	"BC"
"1670"	"XCT"	0	1	"BC"
"1671"	"XDB"	0	1	"BC"
"1672"	"XDP"	0	1	"BC"
"1673"	"XDQ"	0	1	"BC"
"1674"	"XEN"	0	1	"BC"
"1675"	"XFC"	0	1	"BC"
"1676"	"XFT"	0	1	"BC"
"1677"	"XG"	0	1	"BC"
"1678"	"XGB"	0	1	"BC"
"1679"	"XGOX"	0	1	"BC"
"1680"	"XID*"	0	1	"BC"
"1681"	"XLB"	0	1	"BC"
"1682"	"XMY"	0	1	"BC"
"1683"	"XNA"	0	1	"BC"
"1684"	"XNC"	0	1	"BC"
"1685"	"XNX"	0	1	"BC"
"1686"	"XPB"	0	1	"BC"
"1687"	"XPH"	0	1	"BC"
"1688"	"XPOKE"	0	1	"BC"
"1689"	"XPRO"	0	1	"BC"
"1690"	"XPS"	0	1	"BC"
"1691"	"XPT"	0	1	"BC"
"1692"	"XQN"	0	1	"BC"
"1693"	"XSEED"	0	1	"BC"
"1694"	"XSI"	0	1	"BC"
"1695"	"XSP"	0	1	"BC"
"1696"	"XT"	0	1	"BC"
"1697"	"XTC"	0	1	"BC"
"1698"	"XTZ"	0	1	"BC"
"1699"	"XUC"	0	1	"BC"
"1700"	"XUP"	0	1	"BC"
"1701"	"XVC"	0	1	"BC"
"1702"	"XVE"	0	1	"BC"
"1703"	"XVP"	0	1	"BC"
"1704"	"XWT"	0	1	"BC"
"1705"	"XXX"	0	1	"BC"
"1706"	"YAC"	0	1	"BC"
"1707"	"YAY"	0	1	"BC"
"1708"	"YBC"	0	1	"BC"
"1709"	"YES"	0	1	"BC"
"1710"	"YMC"	0	1	"BC"
"1711"	"YOVI"	0	1	"BC"
"1712"	"YOYOW"	0	1	"BC"
"1713"	"ZCC"	0	1	"BC"
"1714"	"ZECD"	0	1	"BC"
"1715"	"ZED"	0	1	"BC"
"1716"	"ZENI"	0	1	"BC"
"1717"	"ZET2"	0	1	"BC"
"1718"	"ZLQ"	0	1	"BC"
"1719"	"ZOOM"	0	1	"BC"
"1720"	"ZSE"	0	1	"BC"
"1721"	"ZUR"	0	1	"BC"
"1722"	"ZXT"	0	1	"BC"
"1723"	"CLAM"	-1.74199613149261e-20	1	"BC"
