Date,MSW,glasso,equally.weighted,?=0,?=0.005,?=0.025,?=0.05,?=0.15,?=0.7,?=1,emp
07/31/2019,20.15254616,18.22375374,16.73512625,53.73054629,27.47305873,22.69676623,20.38051421,14.13629178,11.16209943,10.93285514,28.98752514
08/01/2019,21.10299543,18.30019769,16.79489416,54.4571582,27.72791215,22.83401925,20.20935317,14.0175714,11.06835712,10.84103808,29.69311811
08/02/2019,21.57001237,18.10220343,16.61599097,53.91920958,27.58323645,22.52802485,19.84850896,13.76728337,10.87072821,10.64746802,29.17233697
08/03/2019,21.82019108,18.25442387,16.75584571,53.9403955,27.79921472,23.06114197,20.37997646,14.1359188,11.16180492,10.93256667,29.1493109
08/04/2019,22.29903522,18.23514985,16.73321151,54.4582796,28.01334745,23.03391311,20.28517894,14.07016553,11.10988575,10.88171381,29.09219055
08/05/2019,22.5795318,18.79761484,17.24506601,54.54439977,28.76042964,24.4690583,21.55828801,14.95321691,11.80714833,11.5646562,29.45321302
08/06/2019,24.08795325,18.03367257,16.53826995,53.45268128,28.01315828,23.32866572,20.36785477,14.12751097,11.15516605,10.92606416,28.90502827
08/07/2019,23.35933711,18.2535596,16.72889209,54.06785698,28.42388846,23.79003679,20.76968019,14.40622432,11.37523976,11.14161805,29.95605794
08/08/2019,24.15799144,18.1435253,16.62877371,53.59637638,28.12948424,23.61588927,20.55523736,14.25748291,11.25779266,11.02658305,30.53513717
08/09/2019,24.14408079,16.61141465,14.97999664,53.5142457,25.21411998,17.86645336,14.4214941,7.600950564,4.310779092,4.222245433,30.52572235
08/10/2019,23.70041074,17.47822706,15.98596097,53.21719036,27.3133349,21.67331252,18.28614654,11.00695737,6.945730677,6.803081068,30.47820119
08/11/2019,22.82800792,17.90765193,16.37958259,53.32527797,27.63389202,22.28893513,18.84074435,11.19775326,6.957172321,6.814287726,30.49424168
08/12/2019,23.34008724,17.71408434,16.20096231,53.24761505,27.4365102,22.04832554,18.65084104,11.13367921,6.947656841,6.804967673,30.48091649
08/13/2019,22.9735361,17.52330781,16.03274259,52.94082398,27.19104395,22.10552166,18.86266221,11.20530912,6.913911506,6.771915391,30.43361649
08/14/2019,22.15512676,15.09774022,13.56617428,52.34367578,23.70894893,15.9520174,12.66411741,5.769929391,2.59215738,2.538920327,30.34648551
08/15/2019,20.09988563,15.44493255,13.88733956,52.98952185,23.98348436,16.02698649,12.7385723,5.797673568,2.599509459,2.546121411,30.6681483
08/16/2019,20.60799088,15.11126384,13.57828866,52.98952185,23.96575373,15.87843747,12.58090715,5.725891455,2.567324432,2.514597391,30.37088555
08/17/2019,20.62608106,15.00898555,13.48913478,52.98952185,23.85998752,15.68584527,12.46098309,5.671312259,2.542852696,2.490628249,30.25193837
08/18/2019,20.47769858,15.63692813,14.05112194,52.98952185,24.28090492,16.2085892,12.87346777,5.859052216,2.627029873,2.573076618,30.58342943
08/19/2019,20.79437246,15.92867678,14.3001919,52.98952185,24.54313093,16.58438087,13.1363979,5.978719261,2.680685122,2.625629908,31.22345755
08/20/2019,21.83499408,15.63688618,14.04958155,52.98952185,24.27898583,16.22639357,12.83378362,5.840951493,2.618914031,2.565127457,30.75026109
08/21/2019,21.45840466,14.87648054,13.37759874,52.45695936,23.65709061,15.47393057,12.24731239,5.574064284,2.499249512,2.447920576,29.76201787
08/22/2019,20.25980321,15.10914983,13.57744225,52.98416942,23.9788097,15.84869044,12.63759595,5.75170552,2.578898714,2.525933963,29.93359953
08/23/2019,20.36237558,15.26647715,13.71325671,52.98416942,24.14525665,16.11504029,12.84621356,5.852428867,2.624060155,2.57016789,29.93359953
08/24/2019,21.01517114,15.06588732,13.54184564,52.98416942,23.9492051,15.74194901,12.52078919,5.680352364,2.546906018,2.494598325,29.93359953
08/25/2019,20.3552106,15.11276423,13.61157776,52.45166072,23.75771225,15.53834615,12.39172394,5.642375141,2.529878128,2.47792015,29.6327568
08/26/2019,20.19304791,15.25445135,13.73105408,52.97881753,24.04392628,15.7801577,12.5903058,5.743382868,2.575167077,2.522278966,29.93057596
08/27/2019,20.61365382,14.84050279,13.35214518,52.44636262,23.69736914,15.62150627,12.46799027,5.686241692,2.549546623,2.497184698,29.62976362
08/28/2019,20.32568442,14.14933229,12.75848834,52.44636262,23.19160093,14.67378415,11.76517193,5.385863876,2.414865882,2.365269995,29.62976362
08/29/2019,19.35843284,13.80590566,12.46207092,52.97346618,23.06617916,14.1293789,11.32800354,5.170562344,2.31833089,2.270717614,29.9275527
08/30/2019,18.87916965,13.83697687,12.48770509,52.97346618,23.08749228,14.0998985,11.29284409,5.154514136,2.311135337,2.263669841,29.94327055
08/31/2019,19.04806012,13.85861035,12.51110065,52.97346618,23.10314592,14.17022857,11.29566826,5.155803202,2.311713317,2.264235951,29.89734656
09/01/2019,19.12085743,13.91733371,12.56051639,52.97346618,23.19987803,14.26618763,11.39169618,5.199634258,2.331365897,2.283484911,29.91204423
09/02/2019,19.30759687,14.2942284,12.88115707,52.97346618,23.63163623,14.7566071,11.85619532,5.411650591,2.4264279,2.376594556,29.96888695
09/03/2019,20.31199694,14.42348345,12.9949021,52.97346618,23.82871069,15.08444215,12.12643596,5.534999431,2.481733959,2.430764753,29.9568066
09/04/2019,20.89536946,14.18841372,12.79428699,52.97346618,23.60755767,14.79897074,11.9002385,5.431753695,2.435441552,2.385423087,29.92310688
09/05/2019,20.72362494,14.17186467,12.77565907,52.97346618,23.53753793,14.64904476,11.80312619,5.387427679,2.415567046,2.365956759,29.96836922
09/06/2019,20.69627532,13.77220686,12.40231811,52.97346618,23.30451566,14.38776752,11.59530701,5.297497703,2.375868469,2.327073501,29.96680991
09/07/2019,20.27229496,14.25060203,12.81639391,53.50056969,23.88167964,15.02389646,12.10139999,5.516704126,2.472660078,2.421877229,30.29303561
09/08/2019,20.60030356,14.64366667,13.18912292,53.50056969,24.04142006,15.29884333,12.32002413,5.611192123,2.514356057,2.462716867,30.30613789
09/09/2019,20.53995467,14.30447825,12.87378452,52.96822132,23.85191529,15.22388393,12.26043386,5.585461318,2.503004438,2.451598384,30.00751078
09/10/2019,20.4322303,14.18528298,12.77383361,52.43587291,23.63929017,15.16222074,12.21141054,5.56428793,2.493662742,2.442448545,29.7173145
09/11/2019,20.07054467,14.08237363,12.68529891,52.96287104,23.63479891,14.95623689,12.04764124,5.493540495,2.462447145,2.411874047,30.0024147
09/12/2019,20.09091337,14.10988484,12.70765299,52.96287104,23.71719921,14.98510429,12.07059658,5.503464075,2.466826557,2.416163515,29.99646644
09/13/2019,20.51812009,14.08559823,12.68681157,52.96287104,23.6974177,14.9084389,11.98349628,5.463751594,2.449026168,2.398728706,29.99646644
09/14/2019,20.4566973,14.3843818,12.94610469,52.96287104,24.41712503,15.30404347,12.23909559,5.580289465,2.501262125,2.449891855,29.99646644
09/15/2019,20.56198697,14.37395778,12.93997745,52.96287104,24.41286093,15.28764956,12.22060389,5.571858362,2.497483038,2.446190382,29.99646644
09/16/2019,20.48625861,14.47151586,13.02531439,52.96287104,24.44330418,15.40458778,12.3524477,5.631971187,2.524427507,2.472581471,29.99646644
09/17/2019,20.52306641,15.03972376,13.5460691,52.96287104,25.8400205,16.15383888,12.82412135,5.847025925,2.620821838,2.566996081,30.20313457
09/18/2019,20.67530778,15.80166823,14.25619583,52.96287104,27.75970313,16.81789856,13.03194904,5.94178282,2.663294873,2.608596816,30.53147943
09/19/2019,20.73897284,15.71318195,14.1817946,52.96287104,27.10198023,16.61991299,12.99094907,5.923089308,2.65491585,2.600389879,30.53147943
09/20/2019,20.93717376,15.3550794,13.83397725,52.96287104,26.47277786,16.18662175,12.65226713,5.768670767,2.585700579,2.532596134,30.17782371
09/21/2019,20.73996246,15.17762521,13.68513608,52.96287104,25.94615162,16.03760633,12.53578928,5.71556389,2.561896398,2.509280837,30.17782371
09/22/2019,20.40084646,14.7508383,13.27155136,52.96287104,25.38752066,15.82162576,12.36696814,5.638591635,2.527395001,2.47548802,29.77428721
09/23/2019,20.37928422,14.22094817,12.82197203,52.96287104,24.60353031,15.02007299,11.7404347,5.352930171,2.399352503,2.350075226,29.77428721
09/24/2019,19.59774589,12.01250406,10.87726265,53.48986913,21.56043596,10.87214808,8.498210679,3.874671552,1.736750264,1.701081339,29.57395133
09/25/2019,17.49552398,12.1988251,11.03679315,53.48986913,22.18144045,11.21199055,8.763848418,3.99578634,1.79103774,1.754253873,29.57395133
09/26/2019,16.94693781,11.86394063,10.75252825,52.95762724,21.81758519,10.54704225,8.244091819,3.758808677,1.684816861,1.650214531,29.30520753
09/27/2019,16.2726302,12.05591303,10.91574166,53.48451571,21.91058785,10.70036217,8.474989642,3.864084159,1.73200466,1.696433199,29.58674016
09/28/2019,16.48464652,12.06272933,10.92443689,52.95238509,21.89769659,10.84941815,8.691796189,3.962934869,1.776312673,1.739831225,29.30399466
09/29/2019,16.53968405,11.87657574,10.76169477,53.47922141,21.84687167,10.64597364,8.380194176,3.820863144,1.712631635,1.677458052,29.56240073
09/30/2019,16.22850375,12.37743544,11.24221877,52.94714347,22.53879824,11.04570565,8.660345839,3.948595407,1.769885272,1.733535829,29.5273688
10/01/2019,16.74186713,12.13171719,10.97944449,53.47392764,21.90995807,10.73869967,8.545732584,3.896338675,1.746462153,1.710593768,29.58100528
10/02/2019,16.89236535,12.24806096,11.08030179,52.94190236,22.52606789,10.98427922,8.589203908,3.916158977,1.755346239,1.719295395,29.31024279
10/03/2019,16.89236535,12.06210226,10.92234421,52.94190236,21.82839124,10.679405,8.46160611,3.857982076,1.729269513,1.693754226,29.31065816
10/04/2019,16.54492804,12.18174322,11.02219798,53.46832411,22.45290162,10.76170027,8.487038586,3.869577751,1.734467061,1.698845028,29.58638259
10/05/2019,16.49921994,12.13661337,10.98550696,52.93666795,22.42382779,10.75832262,8.483996773,3.868190868,1.733845416,1.69823615,29.31336366
10/06/2019,16.48186712,12.0212647,10.88574164,53.46303765,22.30654043,10.76844878,8.493115674,3.872348537,1.735709015,1.700061475,29.55752881
10/07/2019,16.00966346,12.66419665,11.48890596,53.46303765,23.69493635,11.31785073,8.895159236,4.055656155,1.817873283,1.780538275,29.80697397
10/08/2019,16.67815623,12.64233709,11.46973762,53.46303765,23.67352775,11.23798366,8.82347904,4.022974308,1.803224247,1.766190096,29.79990646
10/09/2019,16.6849183,13.08672862,11.84472373,53.46303765,24.66831014,11.58416491,9.088315502,4.143723763,1.857347969,1.81920224,29.83617223
10/10/2019,17.46294123,12.85581952,11.64879102,52.93143405,23.93318202,11.128611,8.727096694,3.979029771,1.783526916,1.746897305,29.53161579
10/11/2019,17.36312794,12.60391676,11.43251747,53.45762109,23.66380842,10.85626569,8.438226427,3.847322351,1.724491487,1.68907433,29.79964459
10/12/2019,16.73253144,12.43529003,11.23008485,52.92620327,23.75410398,10.94592863,8.527617431,3.888079258,1.742760021,1.706967669,29.05177512
10/13/2019,16.82331563,12.71837151,11.52599285,52.92620327,24.02580303,10.91075219,8.491808146,3.871752383,1.7354418,1.699799748,29.51720184
10/14/2019,16.84846597,12.92719447,11.70221783,52.92620327,25.108323,11.27486131,8.65208111,3.944827189,1.768196238,1.731881484,29.51720184
10/15/2019,17.00798585,12.65399621,11.46610807,52.92620327,24.45975258,10.95868934,8.43416769,3.845471811,1.723662017,1.688261895,29.51720184
10/16/2019,16.67265521,12.454593,11.29399583,53.45233831,24.1895959,10.7892091,8.257946295,3.765125483,1.687648253,1.652987772,29.78509983
10/17/2019,16.30908169,12.68456608,11.48823639,52.92097301,25.46375428,11.10208985,8.375109625,3.818544895,1.711592522,1.67644028,29.5147704
